date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2
2012-08-31,29.5,23.2,1.1,94,64,19.05
2012-09-01,30.6,22.8,2.8,96,58,22.04
2012-09-02,26.5,22.7,6.0,96,85,9.33
2012-09-03,29.2,22.3,1.8,99,66,18.25
2012-09-04,30.1,22.7,2.7,94,63,20.23
2012-09-05,28.9,22.6,14.0,97,69,13.66
2012-09-06,28.3,22.5,21.4,97,71,12.3
2012-09-07,29.8,21.0,0.0,98,59,20.13
2012-09-08,30.0,22.8,10.9,97,71,21.23
2012-09-09,29.8,22.9,1.4,97,65,18.76
2012-09-10,30.3,22.2,1.6,98,69,21.12
2012-09-11,29.5,23.0,8.5,96,70,19.66
2012-09-12,25.8,22.4,19.6,98,80,6.62
2012-09-13,28.5,22.2,0.8,98,65,14.63
2012-09-14,30.5,21.3,0.4,97,61,23.36
2012-09-15,29.9,22.9,0.6,94,65,18.52
2012-09-16,29.3,22.9,2.2,96,73,19.02
2012-09-17,28.3,22.9,5.5,97,70,13.15
2012-09-18,28.7,22.1,10.7,99,69,14.63
2012-09-19,29.1,22.7,3.8,98,69,18.24
2012-09-20,28.9,21.9,17.7,99,69,15.7
2012-09-21,28.4,22.5,13.8,98,73,16.92
2012-09-22,29.9,22.4,3.2,99,68,20.48
2012-09-23,28.1,22.2,15.6,98,73,12.0
2012-09-24,30.4,22.0,1.2,100,63,22.69
2012-09-25,30.7,22.2,0.5,99,65,19.92
2012-09-26,29.8,23.6,1.6,97,69,18.72
2012-09-27,28.1,22.9,5.2,97,71,11.92
2012-09-28,28.6,23.0,0.6,96,73,16.19
2012-09-29,32.0,22.6,6.3,97,56,24.93
2012-09-30,29.4,22.8,5.7,99,71,14.3
2012-10-01,28.9,22.7,4.3,98,71,18.93
2012-10-02,30.1,22.7,2.9,98,67,20.52
2012-10-03,30.3,23.1,6.3,98,72,19.64
2012-10-04,30.3,23.1,0.0,98,66,17.36
2012-10-05,31.0,23.4,0.1,95,66,21.34
2012-10-06,31.9,23.8,0.1,97,57,22.51
2012-10-07,29.3,23.8,0.4,95,66,14.85
2012-10-08,27.1,22.5,7.9,98,76,9.24
2012-10-09,30.4,21.8,0.0,100,62,18.72
2012-10-10,31.6,23.1,0.2,98,64,22.26
2012-10-11,30.9,23.6,0.0,96,66,19.09
2012-10-12,30.6,23.5,0.3,94,65,19.98
2012-10-13,31.3,23.7,0.5,97,62,21.95
2012-10-14,31.0,24.1,1.1,96,68,20.29
2012-10-15,30.3,23.0,11.7,97,66,19.78
2012-10-16,30.7,23.2,6.2,99,67,19.57
2012-10-17,29.8,22.7,2.9,98,69,15.49
2012-10-18,31.2,23.1,0.4,98,64,20.87
2012-10-19,31.5,23.6,1.2,94,65,22.72
2012-10-20,30.3,23.6,0.6,98,68,15.78
2012-10-21,31.6,23.2,6.0,98,65,21.01
2012-10-22,32.0,23.3,3.9,97,58,21.58
2012-10-23,30.4,23.2,0.7,96,69,17.86
2012-10-24,31.9,24.2,0.2,96,52,22.42
2012-10-25,31.4,23.0,10.4,92,61,21.16
2012-10-26,30.5,22.6,8.4,98,66,21.08
2012-10-27,30.7,23.4,9.8,96,67,19.53
2012-10-28,30.6,22.7,12.8,99,72,19.27
2012-10-29,29.3,22.9,1.4,98,69,11.24
2012-10-30,32.4,22.6,0.0,96,57,22.93
2012-10-31,31.9,23.4,0.0,94,58,22.9
2012-11-01,32.7,23.4,0.0,96,53,22.07
2012-11-02,33.2,23.2,0.0,96,51,22.29
2012-11-03,32.1,23.7,0.0,93,56,20.28
2012-11-04,32.9,24.0,0.0,91,49,22.37
2012-11-05,32.8,23.6,0.2,91,50,22.03
2012-11-06,33.5,24.2,0.0,90,45,21.43
2012-11-07,33.1,24.0,0.5,88,52,20.96
2012-11-08,33.4,24.4,0.2,91,51,21.09
2012-11-09,33.4,23.2,0.0,93,42,20.92
2012-11-10,34.1,23.1,0.0,97,36,21.21
2012-11-11,33.8,23.4,0.0,91,39,21.33
2012-11-12,35.2,24.5,0.0,83,34,21.47
2012-11-13,33.6,25.9,0.0,82,46,17.12
2012-11-14,33.9,25.0,0.0,86,45,17.23
2012-11-15,35.4,25.2,0.0,84,34,20.82
2012-11-16,36.8,24.8,0.0,83,25,21.4
2012-11-17,36.1,22.9,0.0,87,24,21.62
2012-11-18,34.8,23.9,0.0,80,33,20.78
2012-11-19,35.5,24.3,0.0,79,35,20.83
2012-11-20,35.2,25.9,0.0,75,32,18.35
2012-11-21,35.3,25.6,0.0,77,35,19.62
2012-11-22,34.8,25.4,0.4,78,40,19.22
2012-11-23,35.8,25.7,0.0,79,36,20.78
2012-11-24,33.7,26.6,0.1,72,42,16.2
2012-11-25,35.7,25.4,0.0,81,29,19.68
2012-11-26,34.9,25.3,0.0,75,32,18.8
2012-11-27,34.5,25.2,0.0,75,29,15.87
2012-11-28,35.6,24.7,0.0,74,28,19.43
2012-11-29,35.8,24.3,0.0,82,29,20.33
2012-11-30,35.4,24.9,0.0,75,31,19.36
2012-12-01,35.7,26.1,0.0,72,33,19.63
2012-12-02,34.6,26.0,0.0,66,39,17.59
2012-12-03,37.2,25.8,0.0,72,20,21.07
2012-12-04,37.0,26.0,0.0,68,16,19.76
2012-12-05,35.3,23.0,0.0,64,21,21.02
2012-12-06,36.1,23.0,0.0,60,16,21.43
2012-12-07,36.5,22.4,0.0,37,14,21.44
2012-12-08,35.3,24.5,0.0,69,22,17.59
2012-12-09,35.6,25.0,0.0,75,27,17.64
2012-12-10,36.1,25.5,0.0,72,26,20.22
2012-12-11,36.1,24.8,0.0,81,27,19.99
2012-12-12,36.0,25.8,0.0,76,32,19.08
2012-12-13,35.6,25.8,0.0,77,30,18.96
2012-12-14,36.4,24.2,0.0,69,20,20.85
2012-12-15,36.9,20.5,0.0,58,15,21.21
2012-12-16,36.7,21.5,0.0,51,14,21.34
2012-12-17,36.6,22.0,0.0,36,11,21.3
2012-12-18,35.9,20.4,0.0,29,11,21.4
2012-12-19,34.1,20.3,0.0,30,11,18.06
2012-12-20,34.7,20.2,0.0,29,11,21.36
2012-12-21,35.4,20.8,0.0,30,12,21.24
2012-12-22,35.8,20.0,0.0,43,13,21.3
2012-12-23,36.1,22.0,0.0,26,12,21.42
2012-12-24,35.8,21.2,0.0,28,11,21.66
2012-12-25,35.8,19.5,0.0,40,12,21.65
2012-12-26,36.2,21.4,0.0,31,13,21.52
2012-12-27,35.5,22.3,0.0,27,13,21.52
2012-12-28,35.3,21.0,0.0,28,12,21.77
2012-12-29,35.1,20.3,0.0,28,12,21.82
2012-12-30,34.9,20.0,0.0,29,11,21.79
2012-12-31,34.0,20.7,0.0,21,11,21.74
2013-01-01,33.6,20.3,0.0,24,12,21.6
2013-01-02,34.3,20.5,0.0,25,13,21.41
2013-01-03,34.6,21.4,0.0,28,13,20.81
2013-01-04,35.0,21.5,0.0,25,11,21.21
2013-01-05,33.9,20.9,0.0,19,9,21.58
2013-01-06,34.1,19.9,0.0,20,10,21.81
2013-01-07,35.2,19.8,0.0,25,11,21.88
2013-01-08,36.3,21.6,0.0,27,14,21.6
2013-01-09,36.5,22.8,0.0,26,17,21.44
2013-01-10,36.4,23.1,0.0,26,12,21.31
2013-01-11,35.8,22.2,0.0,21,11,21.68
2013-01-12,36.1,22.0,0.0,22,11,21.89
2013-01-13,36.7,21.5,0.0,19,7,22.16
2013-01-14,36.1,19.4,0.0,24,9,22.41
2013-01-15,37.0,21.7,0.0,24,9,21.62
2013-01-16,37.7,23.3,0.0,16,8,21.67
2013-01-17,37.5,23.0,0.0,16,7,21.92
2013-01-18,38.0,23.2,0.0,18,8,21.99
2013-01-19,37.6,20.8,0.0,30,9,22.19
2013-01-20,38.0,20.6,0.0,46,12,22.15
2013-01-21,38.7,22.8,0.0,44,9,22.32
2013-01-22,37.8,21.8,0.0,41,17,20.74
2013-01-23,37.1,25.4,0.0,74,19,17.81
2013-01-24,38.1,23.5,0.0,63,16,21.7
2013-01-25,38.3,24.7,0.0,69,12,21.87
2013-01-26,37.7,22.2,0.0,33,8,21.56
2013-01-27,37.2,22.9,0.0,23,8,20.11
2013-01-28,36.6,24.3,0.0,25,13,22.19
2013-01-29,37.6,24.3,0.0,34,10,20.85
2013-01-30,37.7,23.6,0.0,22,10,22.61
2013-01-31,36.1,23.4,0.0,21,9,22.85
2013-02-01,34.1,21.5,0.0,19,10,23.31
2013-02-02,34.4,19.9,0.0,18,9,23.58
2013-02-03,35.2,19.7,0.0,22,9,23.53
2013-02-04,37.5,21.6,0.0,21,7,22.69
2013-02-05,37.9,22.5,0.0,18,9,23.31
2013-02-06,37.9,22.9,0.0,19,8,23.4
2013-02-07,37.9,22.8,0.0,19,9,23.37
2013-02-08,38.4,23.3,0.0,16,5,23.61
2013-02-09,39.2,22.5,0.0,15,5,23.57
2013-02-10,39.2,22.9,0.0,16,6,23.9
2013-02-11,39.4,21.7,0.0,16,4,23.36
2013-02-12,39.1,22.8,0.0,15,5,24.03
2013-02-13,38.9,21.4,0.0,32,7,23.91
2013-02-14,38.3,21.7,0.0,28,5,24.23
2013-02-15,38.1,20.8,0.0,21,4,24.19
2013-02-16,38.9,19.5,0.0,24,5,24.43
2013-02-17,38.4,20.3,0.0,39,11,22.98
2013-02-18,38.0,21.3,0.0,57,18,23.61
2013-02-19,38.0,25.8,0.0,63,27,22.4
2013-02-20,37.6,27.1,0.0,69,32,21.27
2013-02-21,35.3,26.0,0.0,74,41,16.17
2013-02-22,38.3,26.2,0.0,78,13,21.4
2013-02-23,40.5,23.9,0.0,31,8,24.02
2013-02-24,39.0,25.5,0.0,62,16,22.56
2013-02-25,38.5,28.0,0.0,65,28,20.01
2013-02-26,39.4,26.5,0.0,82,27,22.98
2013-02-27,39.8,27.9,0.0,69,27,22.69
2013-02-28,39.8,28.5,0.3,60,26,22.88
2013-03-01,39.1,27.2,0.0,72,27,22.86
2013-03-02,39.7,27.8,0.0,65,24,22.32
2013-03-03,39.5,27.4,0.0,73,26,22.26
2013-03-04,38.7,27.5,0.3,72,30,21.94
2013-03-05,38.6,25.9,0.8,80,28,22.24
2013-03-06,41.1,26.7,0.0,79,20,24.03
2013-03-07,39.8,28.2,0.0,69,24,23.9
2013-03-08,39.6,28.4,0.0,70,28,23.62
2013-03-09,39.4,28.8,1.2,67,30,23.18
2013-03-10,37.4,26.6,0.0,79,35,21.33
2013-03-11,38.4,28.1,0.2,71,33,22.61
2013-03-12,34.6,25.6,6.3,87,45,15.76
2013-03-13,37.5,26.9,3.3,81,36,22.59
2013-03-14,36.8,25.8,0.3,83,38,23.33
2013-03-15,37.8,26.5,0.0,78,30,23.5
2013-03-16,37.6,25.8,0.0,83,27,19.55
2013-03-17,38.4,26.3,2.2,78,30,23.42
2013-03-18,37.7,26.7,1.2,81,35,22.54
2013-03-19,36.4,25.9,0.0,84,37,18.58
2013-03-20,39.9,27.3,0.1,69,24,24.63
2013-03-21,39.8,28.3,0.4,73,26,24.59
2013-03-22,37.8,26.0,0.0,82,31,22.3
2013-03-23,38.6,27.2,0.8,73,29,23.35
2013-03-24,37.1,26.3,0.3,76,36,23.55
2013-03-25,37.3,25.6,11.2,89,37,21.38
2013-03-26,33.4,25.3,1.5,89,50,17.17
2013-03-27,35.8,26.1,1.7,80,40,24.48
2013-03-28,31.8,23.9,4.6,93,53,8.86
2013-03-29,34.0,25.8,0.0,84,45,17.02
2013-03-30,35.8,25.9,0.0,79,37,19.45
2013-03-31,37.3,26.6,0.0,80,33,23.81
2013-04-01,38.0,25.1,0.1,82,31,25.12
2013-04-02,35.8,26.1,1.3,80,41,22.07
2013-04-03,38.1,26.4,0.0,78,33,23.52
2013-04-04,34.4,25.5,5.0,89,45,16.09
2013-04-05,36.9,25.8,1.3,81,39,23.08
2013-04-06,35.3,25.0,1.9,91,40,18.46
2013-04-07,37.3,25.3,0.0,88,30,25.79
2013-04-08,37.9,25.9,0.0,79,29,26.1
2013-04-09,37.2,26.7,0.0,74,37,24.65
2013-04-10,35.0,26.1,0.4,83,42,13.83
2013-04-11,38.6,26.2,0.0,75,31,25.56
2013-04-12,38.8,26.2,8.0,88,33,24.26
2013-04-13,34.1,25.3,3.1,90,51,19.43
2013-04-14,36.7,25.1,0.3,87,36,25.33
2013-04-15,36.4,26.3,0.2,82,42,22.8
2013-04-16,35.9,26.6,0.9,83,44,23.12
2013-04-17,35.6,24.7,2.6,88,40,23.25
2013-04-18,35.4,25.5,0.2,81,42,22.09
2013-04-19,36.1,24.9,0.9,88,42,23.28
2013-04-20,34.4,25.4,2.6,87,48,21.55
2013-04-21,35.7,25.6,3.3,87,44,23.81
2013-04-22,35.3,25.7,1.5,84,46,22.1
2013-04-23,36.3,24.9,1.4,91,41,23.48
2013-04-24,36.8,26.0,0.1,83,36,24.69
2013-04-25,37.3,26.6,0.0,79,38,24.92
2013-04-26,33.5,24.0,9.3,95,48,17.83
2013-04-27,35.0,25.7,0.2,87,46,23.2
2013-04-28,36.2,25.9,1.8,80,41,23.99
2013-04-29,35.9,25.8,0.0,89,43,23.01
2013-04-30,36.0,26.0,0.5,81,44,24.21
2013-05-01,30.2,26.3,10.2,86,66,11.94
2013-05-02,35.7,24.3,0.0,95,41,25.62
2013-05-03,37.6,26.1,0.0,79,35,25.46
2013-05-04,35.8,25.7,2.5,87,43,23.11
2013-05-05,36.3,25.0,2.0,89,42,22.26
2013-05-06,36.2,24.9,0.9,89,43,24.27
2013-05-07,36.3,25.1,0.6,87,41,24.53
2013-05-08,35.8,24.7,2.4,88,42,20.52
2013-05-09,34.4,24.9,0.0,90,47,15.48
2013-05-10,35.0,25.5,9.3,89,43,19.58
2013-05-11,33.6,24.2,0.5,92,50,21.25
2013-05-12,34.5,24.3,0.0,93,43,21.19
2013-05-13,35.1,25.9,0.0,79,44,24.6
2013-05-14,33.9,24.9,1.0,89,47,19.8
2013-05-15,34.5,26.0,4.2,85,48,21.61
2013-05-16,34.7,24.8,0.0,89,49,22.44
2013-05-17,35.2,26.0,0.2,83,45,22.54
2013-05-18,33.6,24.7,0.0,91,49,17.97
2013-05-19,33.1,25.3,0.0,87,51,15.15
2013-05-20,37.0,25.3,0.2,87,39,24.2
2013-05-21,36.2,26.1,0.1,80,41,23.72
2013-05-22,36.5,25.4,5.9,90,39,23.69
2013-05-23,32.5,24.6,0.0,90,50,13.18
2013-05-24,37.1,25.5,0.2,82,38,25.57
2013-05-25,37.3,26.3,2.1,83,37,24.11
2013-05-26,33.4,24.2,19.9,96,52,15.94
2013-05-27,30.6,23.7,1.2,96,61,15.24
2013-05-28,31.9,23.5,0.0,95,52,19.52
2013-05-29,32.6,24.7,0.1,86,55,20.65
2013-05-30,32.3,24.8,1.1,91,55,21.41
2013-05-31,33.7,24.6,0.0,90,49,20.75
2013-06-01,34.8,25.0,0.9,84,46,24.17
2013-06-02,32.3,24.4,0.0,87,52,16.05
2013-06-03,32.5,24.1,0.0,91,45,16.19
2013-06-04,34.2,23.9,0.0,86,39,19.19
2013-06-05,33.6,24.1,6.5,88,45,17.18
2013-06-06,31.7,24.4,2.4,93,56,16.36
2013-06-07,33.0,24.2,0.0,90,48,19.59
2013-06-08,34.8,24.6,3.6,89,44,22.29
2013-06-09,33.0,24.6,0.2,92,51,18.27
2013-06-10,31.9,24.1,0.1,92,52,13.46
2013-06-11,32.3,24.4,0.0,89,51,15.59
2013-06-12,34.6,24.1,0.0,88,41,20.15
2013-06-13,35.6,24.9,0.0,83,42,24.74
2013-06-14,34.2,25.2,0.3,81,42,15.3
2013-06-15,34.4,25.0,0.0,89,42,18.77
2013-06-16,33.5,25.1,0.4,85,52,19.52
2013-06-17,34.2,24.6,0.2,88,46,19.74
2013-06-18,31.8,25.1,0.0,83,56,15.51
2013-06-19,34.2,24.8,0.1,87,49,21.96
2013-06-20,31.7,24.0,1.9,86,51,14.58
2013-06-21,32.6,24.5,0.9,84,50,16.33
2013-06-22,33.5,24.5,0.1,88,46,21.63
2013-06-23,32.7,24.9,0.1,80,51,19.31
2013-06-24,32.0,25.1,0.0,76,49,14.03
2013-06-25,31.4,25.3,0.0,77,55,16.55
2013-06-26,31.3,23.9,0.0,82,51,14.35
2013-06-27,32.5,24.2,2.8,87,51,17.86
2013-06-28,29.1,23.2,13.0,95,65,15.33
2013-06-29,30.2,23.2,14.0,96,62,18.35
2013-06-30,27.3,22.5,6.7,97,73,12.57
2013-07-01,29.2,22.7,0.0,94,60,16.58
2013-07-02,31.4,22.5,2.0,95,64,22.18
2013-07-03,30.1,22.8,2.4,96,58,14.22
2013-07-04,30.6,23.4,0.0,88,55,16.78
2013-07-05,30.0,22.6,1.2,92,62,16.53
2013-07-06,28.4,22.6,3.9,94,67,16.75
2013-07-07,29.3,22.5,0.0,95,60,15.59
2013-07-08,26.4,23.1,8.8,95,74,10.99
2013-07-09,28.0,21.8,5.7,97,68,15.71
2013-07-10,29.4,22.0,7.7,97,63,19.05
2013-07-11,29.1,22.4,9.3,98,67,15.63
2013-07-12,29.8,22.8,1.1,96,61,19.28
2013-07-13,30.0,22.6,4.5,96,63,20.25
2013-07-14,29.5,22.5,0.4,97,62,16.35
2013-07-15,29.3,22.5,4.1,96,69,20.08
2013-07-16,29.7,23.0,0.9,92,60,19.5
2013-07-17,30.2,23.2,3.4,91,65,19.36
2013-07-18,30.1,23.1,0.3,92,62,20.98
2013-07-19,29.9,23.2,4.8,91,62,18.68
2013-07-20,28.0,22.8,4.3,97,71,17.35
2013-07-21,28.7,22.2,0.5,94,64,13.19
2013-07-22,30.1,22.1,0.4,98,59,17.52
2013-07-23,31.0,22.9,1.3,95,62,20.62
2013-07-24,28.2,23.2,13.6,97,71,12.49
2013-07-25,26.8,23.3,1.8,96,73,10.52
2013-07-26,28.7,22.1,0.3,90,62,15.48
2013-07-27,29.7,22.4,0.0,92,59,16.1
2013-07-28,30.3,23.2,0.4,86,62,20.46
2013-07-29,29.6,23.5,0.5,86,58,16.97
2013-07-30,29.4,24.1,0.8,89,61,14.48
2013-07-31,31.2,22.0,0.1,96,52,21.68
2013-08-01,30.5,23.7,2.1,88,57,18.56
2013-08-02,30.1,22.8,1.9,93,57,19.26
2013-08-03,30.5,22.8,0.5,90,61,16.46
2013-08-04,30.1,23.9,1.9,86,60,17.52
2013-08-05,30.3,23.4,5.5,90,59,17.23
2013-08-06,30.2,22.9,5.3,95,57,17.52
2013-08-07,29.6,22.7,15.7,96,65,16.61
2013-08-08,28.1,22.1,3.1,95,68,16.76
2013-08-09,27.9,22.7,0.8,86,66,17.1
2013-08-10,30.2,22.3,1.6,88,59,20.19
2013-08-11,30.5,22.7,0.4,93,53,20.28
2013-08-12,28.9,23.6,2.3,90,61,14.22
2013-08-13,29.1,22.8,1.4,92,60,13.24
2013-08-14,30.5,21.6,0.5,93,55,18.46
2013-08-15,30.5,23.2,9.0,96,59,15.74
2013-08-16,29.3,22.6,4.2,97,63,16.35
2013-08-17,28.5,23.3,2.0,88,61,13.67
2013-08-18,29.3,23.2,0.7,87,63,18.08
2013-08-19,29.4,22.9,6.9,92,63,15.41
2013-08-20,30.6,22.4,1.8,97,59,20.97
2013-08-21,26.4,23.1,11.9,96,79,5.75
2013-08-22,29.3,22.3,15.6,97,66,15.47
2013-08-23,27.0,21.8,17.7,98,77,13.93
2013-08-24,29.0,22.2,4.0,98,72,18.33
2013-08-25,28.7,22.7,13.8,97,70,14.09
2013-08-26,27.7,22.2,18.0,98,71,10.99
2013-08-27,29.2,21.5,3.1,98,67,17.34
2013-08-28,30.0,22.5,4.5,96,67,21.51
2013-08-29,26.2,22.2,14.3,97,84,7.19
2013-08-30,26.9,21.9,7.1,98,82,12.6
2013-08-31,28.5,21.8,1.1,97,64,17.98
2013-09-01,29.6,22.4,0.4,92,63,20.29
2013-09-02,28.1,23.0,5.9,95,70,14.63
2013-09-03,30.2,22.8,1.5,95,68,22.88
2013-09-04,27.6,22.4,8.4,98,76,12.68
2013-09-05,28.7,22.6,4.7,97,67,18.85
2013-09-06,27.1,21.8,23.5,98,81,10.75
2013-09-07,28.5,21.6,1.0,98,68,16.93
2013-09-08,30.5,21.4,0.8,100,66,22.09
2013-09-09,28.7,22.4,0.7,98,70,14.25
2013-09-10,29.5,23.0,1.9,95,68,20.89
2013-09-11,26.0,21.9,28.2,99,83,7.1
2013-09-12,26.0,22.0,14.0,98,80,8.02
2013-09-13,29.0,22.0,2.3,97,70,19.36
2013-09-14,29.7,22.2,1.1,97,68,18.18
2013-09-15,30.0,22.9,4.6,99,67,19.07
2013-09-16,30.1,22.7,3.7,97,66,20.79
2013-09-17,30.0,23.1,3.6,97,75,19.63
2013-09-18,31.5,22.8,0.0,100,61,21.07
2013-09-19,32.5,23.7,0.2,95,60,24.36
2013-09-20,30.4,24.0,0.8,93,68,19.27
2013-09-21,30.2,23.4,0.8,94,68,20.38
2013-09-22,31.4,23.5,0.4,97,63,22.02
2013-09-23,28.8,23.8,3.4,94,70,13.03
2013-09-24,27.9,22.5,14.8,98,77,15.06
2013-09-25,28.6,22.6,2.8,94,65,16.53
2013-09-26,29.9,22.4,0.7,97,67,20.87
2013-09-27,31.3,23.2,1.3,96,63,21.7
2013-09-28,30.5,23.4,0.1,96,61,16.75
2013-09-29,30.6,22.6,0.0,96,58,18.48
2013-09-30,32.2,22.8,0.0,94,54,22.08
2013-10-01,30.6,23.0,9.6,97,67,20.95
2013-10-02,31.3,23.1,4.2,96,61,21.21
2013-10-03,30.7,23.0,6.2,96,68,20.67
2013-10-04,30.0,22.2,0.6,99,73,18.97
2013-10-05,29.2,23.4,0.0,96,63,18.59
2013-10-06,31.4,22.4,0.5,97,61,24.36
2013-10-07,31.3,23.4,0.0,97,57,20.04
2013-10-08,30.4,22.3,13.4,97,71,19.5
2013-10-09,28.3,22.2,8.5,98,73,15.02
2013-10-10,28.4,22.0,0.2,97,66,12.82
2013-10-11,30.4,21.5,0.6,97,64,21.64
2013-10-12,31.5,23.6,0.0,96,65,21.93
2013-10-13,33.3,23.7,0.0,95,54,24.68
2013-10-14,30.7,23.9,0.0,93,65,18.76
2013-10-15,30.2,23.4,11.7,97,62,17.2
2013-10-16,30.9,22.3,0.0,98,60,21.96
2013-10-17,30.6,23.8,0.0,93,64,18.27
2013-10-18,32.6,23.4,0.0,97,54,23.21
2013-10-19,31.8,23.5,0.0,93,55,20.85
2013-10-20,33.0,23.2,0.0,95,48,23.68
2013-10-21,32.4,23.0,0.0,96,50,23.32
2013-10-22,32.7,23.4,0.0,94,49,22.98
2013-10-23,33.3,24.3,0.0,89,46,21.93
2013-10-24,33.5,24.1,0.0,88,44,22.94
2013-10-25,33.5,23.9,0.0,91,43,23.48
2013-10-26,33.5,23.7,1.0,89,48,23.08
2013-10-27,32.9,23.8,0.0,88,48,20.64
2013-10-28,33.5,23.8,0.0,91,45,22.04
2013-10-29,34.6,24.7,0.0,90,41,22.42
2013-10-30,34.0,25.0,0.0,85,46,22.11
2013-10-31,33.3,24.4,0.3,91,50,19.61
2013-11-01,33.1,23.5,0.2,92,47,20.77
2013-11-02,34.7,24.2,0.0,88,34,23.05
2013-11-03,35.7,23.3,0.0,96,29,23.53
2013-11-04,35.6,22.0,0.0,93,23,23.9
2013-11-05,35.2,20.2,0.0,63,20,24.06
2013-11-06,35.3,21.6,0.0,65,20,23.68
2013-11-07,35.3,23.5,0.0,80,27,22.49
2013-11-08,35.5,24.4,0.0,78,31,22.22
2013-11-09,35.5,24.7,0.0,81,33,21.78
2013-11-10,36.6,24.9,0.0,81,29,22.05
2013-11-11,36.1,25.4,0.0,80,30,21.18
2013-11-12,35.6,25.3,0.0,82,31,21.42
2013-11-13,35.2,25.8,0.0,74,30,20.07
2013-11-14,35.9,25.5,0.0,79,29,21.95
2013-11-15,34.9,25.3,0.0,80,38,20.21
2013-11-16,35.1,24.7,0.0,85,41,20.08
2013-11-17,34.5,25.7,0.0,77,38,19.16
2013-11-18,36.0,25.7,0.1,79,35,21.24
2013-11-19,35.2,25.5,0.0,77,36,20.07
2013-11-20,34.2,26.0,0.0,76,41,17.08
2013-11-21,34.9,25.3,0.0,81,39,17.87
2013-11-22,34.9,25.6,0.5,81,44,18.45
2013-11-23,34.3,25.0,0.1,83,41,18.7
2013-11-24,34.5,25.0,0.0,83,43,18.0
2013-11-25,35.0,24.1,9.1,92,39,18.87
2013-11-26,31.4,23.4,0.0,95,55,17.08
2013-11-27,31.8,24.2,0.5,94,57,15.76
2013-11-28,35.5,24.5,0.0,91,34,20.45
2013-11-29,37.2,22.4,0.0,91,20,21.78
2013-11-30,36.8,20.9,0.0,90,20,21.72
2013-12-01,35.3,21.3,0.0,85,32,21.28
2013-12-02,35.6,22.8,0.0,83,30,20.78
2013-12-03,36.0,24.7,0.0,84,28,20.6
2013-12-04,36.5,23.7,0.0,87,17,21.25
2013-12-05,35.7,20.6,0.0,51,17,21.54
2013-12-06,34.7,21.9,0.0,36,14,21.81
2013-12-07,33.3,20.8,0.0,31,13,21.97
2013-12-08,33.4,19.5,0.0,32,14,21.69
2013-12-09,34.1,20.6,0.0,33,14,21.42
2013-12-10,34.6,21.7,0.0,36,15,21.36
2013-12-11,34.8,21.2,0.0,46,17,19.69
2013-12-12,35.5,22.3,0.0,58,17,21.13
2013-12-13,35.2,20.5,0.0,74,23,20.93
2013-12-14,33.2,21.9,0.0,72,34,17.36
2013-12-15,33.9,22.6,0.0,90,19,18.99
2013-12-16,33.2,21.2,0.0,31,18,21.02
2013-12-17,33.6,21.0,0.0,31,16,21.37
2013-12-18,33.4,20.1,0.0,32,16,21.54
2013-12-19,33.4,19.4,0.0,33,16,21.51
2013-12-20,33.7,18.9,0.0,34,13,21.52
2013-12-21,34.6,19.9,0.0,35,14,20.38
2013-12-22,35.7,21.4,0.0,29,14,21.09
2013-12-23,35.6,22.4,0.0,24,13,20.97
2013-12-24,35.5,21.2,0.0,28,14,21.12
2013-12-25,36.7,22.1,0.0,29,12,21.2
2013-12-26,37.6,22.1,0.0,32,12,21.51
2013-12-27,35.8,20.3,0.0,47,24,21.13
2013-12-28,36.2,20.7,0.0,67,19,21.16
2013-12-29,36.5,19.3,0.0,57,16,21.45
2013-12-30,35.7,19.4,0.0,68,21,20.83
2013-12-31,35.7,21.3,0.0,76,23,20.82
2014-01-01,34.5,22.1,0.0,87,30,19.21
2014-01-02,35.1,21.9,0.0,83,11,18.98
2014-01-03,35.3,20.7,0.0,23,7,20.96
2014-01-04,35.3,21.5,0.0,20,8,21.59
2014-01-05,35.1,20.8,0.0,24,10,21.66
2014-01-06,35.3,21.7,0.0,27,13,21.08
2014-01-07,35.1,20.7,0.0,32,15,21.46
2014-01-08,36.0,21.3,0.0,32,14,21.52
2014-01-09,34.9,21.4,0.0,57,27,20.39
2014-01-10,35.6,21.3,0.0,57,21,20.91
2014-01-11,35.3,20.6,0.0,38,20,21.36
2014-01-12,35.7,21.9,0.0,26,13,22.1
2014-01-13,35.0,20.9,0.0,31,13,22.1
2014-01-14,35.9,19.6,0.0,38,11,22.29
2014-01-15,36.1,19.3,0.0,31,10,22.45
2014-01-16,36.0,19.4,0.0,40,14,21.95
2014-01-17,35.4,24.0,0.0,72,29,18.36
2014-01-18,34.1,24.6,7.5,89,44,18.15
2014-01-19,34.0,23.2,0.0,96,34,18.33
2014-01-20,36.5,23.4,0.0,71,15,19.97
2014-01-21,36.5,21.1,0.0,46,13,22.15
2014-01-22,36.3,19.4,0.0,44,10,22.33
2014-01-23,36.0,18.7,0.0,52,14,21.99
2014-01-24,36.9,20.2,0.0,62,12,21.54
2014-01-25,37.0,20.2,0.0,46,15,21.13
2014-01-26,36.6,21.6,0.0,79,21,21.9
2014-01-27,37.8,21.3,0.0,35,11,22.56
2014-01-28,37.1,21.7,0.0,41,13,22.68
