doy,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2,tmax_C_7d_median,tmin_C_7d_median,precip_mm_7d_median,rh_max_pct_7d_median,rh_min_pct_7d_median,solar_MJ_m2_7d_median,tmax_C_30d_median,tmin_C_30d_median,precip_mm_30d_median,rh_max_pct_30d_median,rh_min_pct_30d_median,solar_MJ_m2_30d_median
238,28.9,22.7,7.2,97.0,71.0,16.07,29.04285714285714,22.528571428571432,4.942857142857143,96.85714285714286,68.85714285714286,17.11714285714286,28.970000000000002,22.6,4.69,96.8,68.73333333333333,16.749666666666666
239,29.2,22.4,5.4,98.0,70.0,18.07,29.014285714285716,22.571428571428566,5.142857142857143,97.0,69.28571428571429,17.12,28.970000000000002,22.58,4.7266666666666675,96.86666666666666,68.8,16.737666666666666
240,29.1,22.4,4.5,98.0,68.0,16.71,28.942857142857147,22.557142857142857,5.357142857142857,97.14285714285714,69.57142857142857,16.84,28.976666666666667,22.566666666666666,4.7266666666666675,96.9,68.83333333333333,16.713
241,28.9,22.4,5.5,97.0,70.0,16.32,28.885714285714283,22.557142857142857,5.557142857142857,97.28571428571429,70.14285714285714,16.614285714285714,28.996666666666666,22.56,4.803333333333333,96.96666666666667,68.93333333333334,16.77166666666667
242,28.8,22.8,6.2,97.0,71.0,16.5,28.885714285714283,22.557142857142853,5.1571428571428575,97.28571428571429,69.85714285714286,16.754285714285714,29.02,22.56,4.703333333333333,97.0,68.86666666666666,16.910333333333334
243,28.5,22.6,4.9,97.0,70.0,16.37,28.814285714285713,22.6,4.857142857142857,97.14285714285714,69.71428571428571,16.635714285714286,29.033333333333335,22.57,4.723333333333333,97.03333333333333,68.83333333333333,16.952333333333332
244,28.8,22.6,5.2,97.0,71.0,16.26,28.82857142857143,22.585714285714285,4.8999999999999995,97.14285714285714,69.85714285714286,16.767142857142858,29.053333333333335,22.576666666666668,4.626666666666667,97.1,68.86666666666666,17.045666666666666
245,28.9,22.7,4.4,97.0,69.0,17.05,28.87142857142857,22.599999999999998,4.5285714285714285,97.14285714285714,69.71428571428571,16.919999999999998,29.05666666666667,22.57333333333333,4.706666666666666,97.13333333333334,68.93333333333334,17.057
246,28.7,22.7,3.3,97.0,69.0,17.24,28.9,22.571428571428573,4.385714285714286,97.14285714285714,69.57142857142857,16.84,29.066666666666666,22.57,4.7,97.2,68.96666666666667,17.118666666666666
247,29.2,22.3,4.8,98.0,69.0,17.63,29.0,22.585714285714285,4.228571428571429,97.14285714285714,69.28571428571429,17.01142857142857,29.080000000000002,22.563333333333333,4.6866666666666665,97.26666666666667,68.96666666666667,17.182666666666666
248,29.2,22.5,2.9,97.0,69.0,17.39,29.085714285714285,22.557142857142857,4.214285714285714,97.28571428571429,68.85714285714286,17.337142857142858,29.09333333333333,22.576666666666664,4.72,97.3,68.96666666666667,17.22533333333333
249,29.0,22.6,5.2,97.0,70.0,15.94,29.085714285714285,22.514285714285712,4.685714285714285,97.42857142857143,69.0,17.17142857142857,29.163333333333334,22.58,4.586666666666667,97.33333333333333,68.9,17.381000000000004
250,29.2,22.7,3.8,97.0,68.0,17.57,29.2,22.471428571428568,4.714285714285714,97.57142857142857,68.85714285714286,17.388571428571428,29.18,22.583333333333332,4.503333333333333,97.4,68.93333333333334,17.493666666666666
251,29.4,22.4,5.1,98.0,68.0,18.54,29.228571428571428,22.52857142857143,4.6000000000000005,97.42857142857143,68.71428571428571,17.330000000000002,29.19333333333333,22.586666666666662,4.493333333333334,97.46666666666667,69.0,17.565333333333335
252,28.9,22.4,7.7,98.0,70.0,15.89,29.271428571428572,22.52857142857143,5.1571428571428575,97.57142857142857,68.85714285714286,17.40285714285714,29.21333333333333,22.586666666666666,4.493333333333334,97.53333333333333,69.0,17.570666666666668
253,29.5,22.4,3.5,98.0,68.0,18.76,29.342857142857145,22.51428571428571,4.957142857142856,97.71428571428571,68.57142857142857,17.804285714285715,29.213333333333335,22.583333333333332,4.463333333333333,97.6,69.06666666666666,17.529
254,29.4,22.7,4.0,97.0,68.0,17.22,29.342857142857138,22.52857142857143,5.071428571428571,97.71428571428571,68.57142857142857,17.891428571428573,29.236666666666665,22.589999999999996,4.276666666666667,97.63333333333334,68.93333333333334,17.60033333333333
255,29.5,22.5,6.8,98.0,70.0,17.9,29.37142857142857,22.557142857142853,4.828571428571428,97.71428571428571,68.71428571428571,18.012857142857143,29.266666666666666,22.6,4.126666666666667,97.63333333333334,68.83333333333333,17.658333333333335
256,29.5,22.5,3.8,98.0,68.0,18.75,29.385714285714283,22.58571428571429,4.6000000000000005,97.71428571428571,68.57142857142857,18.084285714285716,29.293333333333333,22.626666666666665,4.046666666666666,97.63333333333334,68.86666666666666,17.729666666666667
257,29.2,22.8,4.6,97.0,68.0,18.18,29.32857142857143,22.614285714285717,4.485714285714286,97.71428571428571,68.71428571428571,17.99142857142857,29.323333333333334,22.643333333333334,3.95,97.66666666666667,68.8,17.76966666666667
258,29.6,22.6,3.4,98.0,69.0,19.39,29.328571428571426,22.6,4.314285714285714,97.85714285714286,68.85714285714286,18.041428571428572,29.363333333333333,22.64333333333333,3.7766666666666664,97.7,68.63333333333334,17.836000000000002
259,29.0,22.6,6.1,98.0,69.0,16.39,29.342857142857145,22.642857142857142,3.8999999999999995,97.85714285714286,68.57142857142857,18.169999999999998,29.406666666666663,22.643333333333334,3.6966666666666668,97.7,68.6,17.924333333333333
260,29.1,22.6,2.7,98.0,69.0,18.11,29.428571428571427,22.67142857142857,3.7857142857142856,97.85714285714286,68.57142857142857,18.17142857142857,29.44,22.65666666666667,3.6,97.7,68.46666666666667,18.012333333333334
261,29.4,22.6,2.8,98.0,69.0,17.57,29.485714285714288,22.657142857142862,3.4714285714285715,98.0,68.57142857142857,18.257142857142856,29.47666666666667,22.66,3.556666666666666,97.7,68.4,18.066
262,29.6,22.8,3.9,98.0,68.0,18.8,29.45714285714286,22.657142857142862,3.628571428571429,98.0,68.71428571428571,18.148571428571426,29.52,22.663333333333338,3.52,97.73333333333333,68.33333333333333,18.118999999999996
263,30.1,22.7,3.0,98.0,68.0,18.76,29.542857142857144,22.67142857142857,3.242857142857143,98.0,68.57142857142857,18.448571428571427,29.55666666666667,22.686666666666667,3.4266666666666667,97.73333333333333,68.23333333333333,18.189
264,29.6,22.7,2.4,98.0,68.0,18.78,29.557142857142853,22.657142857142855,3.2714285714285714,98.0,68.57142857142857,18.231428571428573,29.583333333333332,22.706666666666663,3.3566666666666665,97.73333333333333,68.2,18.209666666666667
265,29.4,22.6,4.5,98.0,70.0,18.63,29.58571428571429,22.7,3.1,98.0,68.28571428571429,18.322857142857142,29.623333333333335,22.71333333333333,3.22,97.73333333333333,68.06666666666666,18.316666666666666
266,29.6,22.7,3.4,98.0,68.0,18.49,29.657142857142855,22.685714285714283,2.6714285714285717,98.0,68.14285714285714,18.467142857142854,29.656666666666663,22.72666666666667,3.2299999999999995,97.73333333333333,68.06666666666666,18.348
267,29.2,22.5,2.9,98.0,69.0,16.59,29.62857142857143,22.75714285714286,2.542857142857143,98.0,68.28571428571429,18.48,29.666666666666668,22.743333333333336,3.0799999999999996,97.7,68.03333333333333,18.31866666666667
268,29.6,22.9,1.6,98.0,67.0,18.21,29.657142857142855,22.785714285714285,2.5714285714285716,98.0,68.28571428571429,18.3,29.709999999999997,22.763333333333332,2.8366666666666664,97.7,67.9,18.43566666666667
269,30.1,22.7,0.9,98.0,67.0,19.81,29.74285714285714,22.814285714285713,2.0714285714285716,98.0,67.71428571428571,18.28,29.740000000000002,22.79,2.7333333333333334,97.66666666666667,67.83333333333333,18.46066666666667
270,29.9,23.2,2.1,98.0,69.0,18.85,29.771428571428572,22.8,1.942857142857143,97.85714285714286,67.85714285714286,18.35571428571429,29.763333333333332,22.8,2.63,97.66666666666667,67.73333333333333,18.49366666666667
271,29.8,22.9,2.6,98.0,68.0,17.52,29.857142857142858,22.87142857142857,1.8571428571428572,97.71428571428571,67.57142857142857,18.685714285714283,29.803333333333335,22.830000000000002,2.42,97.63333333333334,67.56666666666666,18.562666666666665
272,30.0,22.8,1.0,98.0,66.0,18.49,29.914285714285715,22.857142857142858,2.0714285714285716,97.57142857142857,67.57142857142857,18.75,29.846666666666668,22.863333333333337,2.3133333333333335,97.6,67.46666666666667,18.597333333333335
273,29.8,22.6,2.5,97.0,69.0,19.02,29.900000000000002,22.871428571428574,2.257142857142857,97.57142857142857,67.57142857142857,18.609999999999996,29.9,22.883333333333333,2.1733333333333333,97.56666666666666,67.33333333333333,18.647
274,29.8,23.0,2.3,97.0,67.0,18.9,29.957142857142856,22.842857142857138,2.242857142857143,97.57142857142857,67.14285714285714,18.735714285714288,29.95,22.91,2.07,97.53333333333333,67.16666666666667,18.682000000000002
275,30.0,22.8,3.1,97.0,67.0,18.66,29.985714285714288,22.871428571428574,1.9857142857142858,97.42857142857143,67.14285714285714,18.805714285714284,30.016666666666666,22.92666666666667,1.88,97.5,66.96666666666667,18.849
276,30.0,22.8,2.2,98.0,67.0,18.83,30.014285714285716,22.87142857142857,2.0,97.28571428571429,67.14285714285714,18.9,30.086666666666666,22.956666666666667,1.8,97.43333333333334,66.83333333333333,18.941333333333333
277,30.3,23.0,2.0,98.0,66.0,19.73,30.071428571428573,22.942857142857147,2.228571428571428,97.28571428571429,67.0,18.827142857142857,30.156666666666663,22.983333333333334,1.72,97.4,66.63333333333334,19.049666666666663
278,30.0,23.1,0.8,97.0,68.0,18.01,30.057142857142853,22.928571428571427,1.9857142857142858,97.28571428571429,67.0,18.65,30.2,23.003333333333334,1.5933333333333335,97.33333333333333,66.43333333333334,19.118666666666666
279,30.2,22.8,1.1,97.0,66.0,19.15,30.085714285714285,22.957142857142856,1.5999999999999999,97.42857142857143,66.85714285714286,18.755714285714284,30.246666666666666,23.026666666666664,1.4933333333333334,97.26666666666667,66.13333333333334,19.198666666666668
280,30.2,23.1,4.1,97.0,68.0,18.51,30.142857142857142,23.014285714285712,1.3428571428571427,97.28571428571429,66.71428571428571,18.852857142857143,30.313333333333333,23.043333333333333,1.4166666666666667,97.2,65.86666666666666,19.299666666666667
281,29.7,22.9,0.6,97.0,67.0,17.66,30.114285714285717,23.014285714285716,1.1857142857142855,97.14285714285714,66.57142857142857,18.63571428571429,30.396666666666665,23.07,1.2666666666666666,97.06666666666666,65.46666666666667,19.407666666666668
282,30.2,23.0,0.4,98.0,66.0,19.4,30.214285714285715,23.057142857142853,1.1428571428571428,97.14285714285714,66.14285714285714,18.915714285714284,30.453333333333333,23.103333333333335,1.16,97.0,65.16666666666667,19.509666666666668
283,30.4,23.2,0.4,97.0,66.0,19.51,30.3,23.157142857142862,1.0714285714285714,97.14285714285714,66.0,19.00714285714286,30.536666666666665,23.14,1.0633333333333332,96.86666666666666,64.8,19.660666666666664
284,30.1,23.0,0.9,97.0,65.0,18.21,30.385714285714283,23.199999999999996,0.5428571428571428,97.0,65.42857142857143,19.172857142857143,30.613333333333337,23.15,1.01,96.76666666666667,64.4,19.775666666666666
285,30.7,23.4,0.5,97.0,65.0,19.97,30.58571428571429,23.271428571428572,0.5,97.0,65.0,19.57,30.67666666666667,23.18,0.98,96.63333333333334,64.03333333333333,19.835333333333335
286,30.8,23.5,0.6,97.0,65.0,19.79,30.7,23.285714285714285,0.5,96.85714285714286,64.57142857142857,19.85571428571429,30.763333333333335,23.2,0.9133333333333333,96.5,63.53333333333333,19.909666666666666
287,30.8,23.4,0.4,96.0,64.0,19.67,30.814285714285713,23.328571428571426,0.48571428571428577,96.71428571428571,64.42857142857143,20.051428571428573,30.853333333333335,23.223333333333333,0.8266666666666665,96.36666666666666,63.06666666666667,20.047666666666668
288,31.1,23.4,0.3,97.0,64.0,20.44,31.014285714285712,23.385714285714283,0.41428571428571426,96.71428571428571,64.14285714285714,20.424285714285713,30.936666666666667,23.236666666666668,0.7933333333333332,96.2,62.56666666666667,20.154999999999998
289,31.0,23.1,0.4,97.0,63.0,21.4,31.042857142857144,23.38571428571429,0.3571428571428572,96.57142857142857,63.714285714285715,20.552857142857142,31.02,23.27,0.7099999999999999,96.1,62.0,20.232000000000003
290,31.2,23.5,0.3,96.0,65.0,20.88,31.142857142857142,23.371428571428567,0.27142857142857146,96.42857142857143,62.857142857142854,20.74857142857143,31.11,23.28666666666667,0.6333333333333333,96.0,61.53333333333333,20.297333333333334
291,31.5,23.4,0.4,97.0,63.0,20.82,31.25714285714286,23.342857142857145,0.2285714285714286,96.42857142857143,62.285714285714285,21.054285714285715,31.209999999999997,23.313333333333333,0.53,95.83333333333333,60.86666666666667,20.394333333333332
292,30.9,23.4,0.1,96.0,62.0,20.87,31.37142857142857,23.342857142857145,0.18571428571428572,96.0,61.42857142857143,21.25857142857143,31.31,23.333333333333332,0.45666666666666667,95.56666666666666,60.233333333333334,20.477666666666668
293,31.5,23.4,0.0,96.0,59.0,21.16,31.41428571428571,23.428571428571427,0.15714285714285717,95.85714285714286,60.857142857142854,21.28,31.40666666666667,23.35,0.38999999999999996,95.33333333333333,59.6,20.524
294,31.6,23.2,0.1,96.0,60.0,21.81,31.485714285714288,23.442857142857143,0.1142857142857143,95.57142857142857,59.857142857142854,21.314285714285713,31.506666666666668,23.363333333333337,0.36333333333333334,95.13333333333334,58.86666666666667,20.639666666666667
295,31.9,23.4,0.0,94.0,58.0,21.87,31.542857142857144,23.414285714285715,0.05714285714285715,95.28571428571429,58.714285714285715,21.434285714285718,31.606666666666666,23.389999999999997,0.3266666666666666,94.83333333333333,58.166666666666664,20.711000000000002
296,31.3,23.7,0.2,96.0,59.0,21.55,31.699999999999996,23.442857142857143,0.042857142857142864,95.0,57.857142857142854,21.53857142857143,31.71,23.40333333333333,0.19,94.56666666666666,57.333333333333336,20.79866666666667
297,31.7,23.6,0.0,94.0,58.0,21.12,31.842857142857138,23.5,0.05714285714285715,94.71428571428571,57.142857142857146,21.527142857142856,31.836666666666666,23.423333333333332,0.17,94.26666666666667,56.46666666666667,20.923666666666666
298,31.9,23.2,0.0,95.0,55.0,21.66,31.97142857142857,23.557142857142857,0.042857142857142864,94.42857142857143,56.285714285714285,21.505714285714287,31.943333333333335,23.44333333333333,0.15666666666666668,93.9,55.63333333333333,20.990000000000002
299,32.0,23.6,0.0,94.0,56.0,21.6,32.05714285714286,23.52857142857143,0.042857142857142864,94.28571428571429,55.285714285714285,21.482857142857142,32.059999999999995,23.44666666666667,0.14333333333333334,93.63333333333334,54.666666666666664,21.043
300,32.5,23.8,0.1,94.0,54.0,21.08,32.2,23.514285714285712,0.014285714285714287,94.0,54.285714285714285,21.451428571428572,32.18333333333333,23.47666666666667,0.11333333333333334,93.2,53.666666666666664,21.133333333333333
301,32.5,23.6,0.0,94.0,54.0,21.66,32.31428571428571,23.5,0.014285714285714287,94.0,53.57142857142857,21.414285714285715,32.29333333333333,23.486666666666665,0.09666666666666668,92.83333333333333,52.733333333333334,21.163000000000004
302,32.5,23.2,0.0,93.0,51.0,21.71,32.471428571428575,23.557142857142857,0.014285714285714287,93.57142857142857,52.42857142857143,21.40142857142857,32.39333333333334,23.483333333333334,0.07666666666666667,92.43333333333334,51.733333333333334,21.214999999999996
303,32.3,23.6,0.0,94.0,52.0,21.33,32.614285714285714,23.52857142857143,0.014285714285714287,93.0,51.285714285714285,21.36285714285714,32.513333333333335,23.48,0.06333333333333334,92.06666666666666,50.733333333333334,21.266333333333332
304,32.5,23.5,0.0,94.0,53.0,20.86,32.714285714285715,23.485714285714284,0.0,92.57142857142857,50.285714285714285,21.368571428571432,32.62,23.476666666666667,0.05333333333333334,91.6,49.63333333333333,21.275666666666666
305,33.0,23.6,0.0,92.0,47.0,21.57,32.785714285714285,23.471428571428568,0.0,92.14285714285714,49.142857142857146,21.342857142857145,32.739999999999995,23.49,0.04000000000000001,91.13333333333334,48.63333333333333,21.270333333333333
306,33.0,23.4,0.0,90.0,48.0,21.33,32.885714285714286,23.528571428571432,0.0,91.42857142857143,48.285714285714285,21.282857142857143,32.846666666666664,23.483333333333334,0.030000000000000002,90.73333333333333,47.56666666666667,21.283333333333335
307,33.2,23.5,0.0,91.0,47.0,21.12,33.028571428571425,23.514285714285716,0.0,90.71428571428571,47.0,21.255714285714287,32.946666666666665,23.473333333333336,0.016666666666666666,90.2,46.46666666666667,21.302666666666667
308,33.0,23.5,0.0,91.0,46.0,21.48,33.17142857142857,23.514285714285716,0.0,89.85714285714286,45.285714285714285,21.334285714285716,33.06333333333334,23.456666666666667,0.013333333333333334,89.7,45.36666666666667,21.322000000000003
309,33.2,23.6,0.0,88.0,45.0,21.29,33.22857142857143,23.514285714285712,0.0,89.14285714285714,44.42857142857143,21.30857142857143,33.17333333333333,23.456666666666667,0.013333333333333334,89.1,44.36666666666667,21.31533333333333
310,33.3,23.5,0.0,89.0,43.0,21.14,33.357142857142854,23.5,0.0,89.0,42.857142857142854,21.275714285714287,33.27333333333333,23.459999999999997,0.010000000000000002,88.43333333333334,43.4,21.285000000000004
311,33.5,23.5,0.0,88.0,41.0,21.41,33.44285714285714,23.557142857142857,0.0,88.0,41.142857142857146,21.247142857142855,33.373333333333335,23.443333333333335,0.010000000000000002,87.93333333333334,42.5,21.247666666666667
312,33.4,23.6,0.0,87.0,41.0,21.39,33.58571428571429,23.58571428571429,0.0,87.28571428571429,39.857142857142854,21.15857142857143,33.489999999999995,23.45,0.0033333333333333335,87.3,41.53333333333333,21.214333333333332
313,33.9,23.3,0.0,89.0,37.0,21.1,33.67142857142857,23.557142857142853,0.0,86.85714285714286,38.42857142857143,21.16714285714286,33.59,23.43,0.0033333333333333335,86.76666666666667,40.6,21.21333333333333
314,33.8,23.9,0.0,84.0,35.0,20.92,33.82857142857143,23.52857142857143,0.0,86.28571428571429,37.142857142857146,21.177142857142858,33.693333333333335,23.396666666666665,0.0033333333333333335,86.23333333333333,39.7,21.197
315,34.0,23.7,0.0,86.0,37.0,20.86,33.94285714285714,23.5,0.0,85.57142857142857,35.714285714285715,21.07857142857143,33.79333333333333,23.36,0.0033333333333333335,85.76666666666667,38.766666666666666,21.161999999999995
316,33.8,23.4,0.0,85.0,35.0,21.35,34.114285714285714,23.485714285714288,0.0,85.0,34.57142857142857,21.057142857142857,33.86666666666667,23.326666666666668,0.0,85.2,37.93333333333333,21.13266666666667
317,34.4,23.3,0.0,85.0,34.0,21.21,34.18571428571428,23.485714285714288,0.0,84.28571428571429,34.0,21.08142857142857,33.946666666666665,23.313333333333333,0.0,84.66666666666667,37.1,21.086
318,34.3,23.3,0.0,83.0,31.0,20.72,34.285714285714285,23.371428571428574,0.0,83.85714285714286,33.285714285714285,21.15,34.02333333333333,23.336666666666666,0.0,84.26666666666667,36.43333333333333,21.041999999999998
319,34.6,23.5,0.0,83.0,33.0,21.24,34.34285714285714,23.257142857142856,0.0,83.14285714285714,32.142857142857146,21.23428571428571,34.11333333333333,23.296666666666667,0.0,83.73333333333333,35.63333333333333,21.00433333333333
320,34.4,23.3,0.0,84.0,33.0,21.27,34.48571428571428,23.25714285714286,0.0,82.14285714285714,31.285714285714285,21.178571428571427,34.190000000000005,23.24,0.0,83.1,34.7,20.99833333333333
321,34.5,23.1,0.0,81.0,30.0,21.4,34.51428571428571,23.25714285714286,0.0,80.85714285714286,30.857142857142858,21.134285714285713,34.25666666666667,23.163333333333338,0.0,82.4,34.0,20.948
322,34.4,22.9,0.0,81.0,29.0,21.45,34.6,23.199999999999996,0.0,80.28571428571429,30.857142857142858,21.138571428571428,34.32333333333334,23.106666666666666,0.0,81.8,33.333333333333336,20.904666666666667
323,34.8,23.4,0.0,78.0,29.0,20.96,34.628571428571426,23.257142857142856,0.0,79.42857142857143,30.428571428571427,21.04,34.373333333333335,23.066666666666666,0.0,81.26666666666667,32.7,20.866666666666667
324,34.6,23.3,0.0,76.0,31.0,20.9,34.67142857142857,23.214285714285715,0.0,78.57142857142857,30.0,21.014285714285712,34.440000000000005,23.019999999999996,0.0,80.73333333333333,31.966666666666665,20.851
325,34.9,22.9,0.0,79.0,31.0,20.75,34.74285714285714,23.085714285714282,0.0,78.28571428571429,29.714285714285715,20.981428571428573,34.49666666666667,22.95,0.0,79.86666666666666,31.266666666666666,20.815333333333335
326,34.8,23.9,0.0,77.0,30.0,20.55,34.82857142857143,23.02857142857143,0.0,78.14285714285714,29.571428571428573,20.852857142857143,34.54666666666666,22.880000000000003,0.0,79.13333333333334,30.5,20.776333333333334
327,34.7,23.0,0.0,78.0,30.0,21.09,34.81428571428571,22.942857142857143,0.0,78.0,29.571428571428573,20.744285714285716,34.589999999999996,22.793333333333337,0.0,78.4,29.866666666666667,20.74566666666667
328,35.0,22.2,0.0,79.0,28.0,21.17,34.857142857142854,22.928571428571427,0.0,78.28571428571429,29.285714285714285,20.65285714285714,34.629999999999995,22.72666666666667,0.0,77.5,29.166666666666668,20.725
329,35.0,22.5,0.0,80.0,28.0,20.55,34.84285714285714,23.071428571428573,0.0,78.57142857142857,29.285714285714285,20.601428571428574,34.64666666666667,22.65,0.0,76.46666666666667,28.633333333333333,20.714000000000002
330,34.7,22.8,0.0,77.0,29.0,20.2,34.871428571428574,22.857142857142858,0.0,78.71428571428571,29.0,20.551428571428573,34.669999999999995,22.56,0.0,75.43333333333334,28.1,20.687333333333335
331,34.9,23.2,0.0,78.0,29.0,20.26,34.885714285714286,22.685714285714287,0.0,78.28571428571429,28.285714285714285,20.49285714285714,34.69666666666667,22.483333333333334,0.0,74.16666666666667,27.466666666666665,20.677666666666664
332,34.8,23.9,0.0,81.0,31.0,20.39,34.885714285714286,22.557142857142857,0.0,77.14285714285714,28.0,20.334285714285716,34.72666666666667,22.43,0.0,73.06666666666666,26.966666666666665,20.646
333,35.0,22.4,0.0,78.0,28.0,20.2,34.885714285714286,22.442857142857143,0.0,76.0,28.0,20.259999999999998,34.74333333333333,22.386666666666667,0.0,72.43333333333334,26.6,20.604333333333333
334,34.8,21.8,0.0,75.0,25.0,20.68,34.885714285714286,22.37142857142857,0.0,75.71428571428571,27.857142857142858,20.22857142857143,34.75666666666667,22.333333333333332,0.0,71.93333333333334,26.333333333333332,20.566666666666666
335,35.0,21.3,0.0,71.0,26.0,20.06,34.9,22.214285714285715,0.0,75.28571428571429,27.142857142857142,20.335714285714285,34.763333333333335,22.26,0.0,70.9,25.866666666666667,20.541999999999998
336,35.0,21.7,0.0,72.0,28.0,20.03,34.91428571428572,21.871428571428574,0.0,72.57142857142857,26.142857142857142,20.31142857142857,34.78333333333333,22.166666666666668,0.0,69.73333333333333,25.333333333333332,20.522333333333332
337,34.7,22.3,0.0,75.0,28.0,19.98,34.885714285714286,21.728571428571428,0.0,71.0,25.0,20.27857142857143,34.806666666666665,22.086666666666662,0.0,68.7,24.933333333333334,20.505666666666666
338,35.0,22.1,0.0,75.0,24.0,21.01,34.885714285714286,21.599999999999998,0.0,69.71428571428571,24.571428571428573,20.25142857142857,34.82666666666667,21.996666666666666,0.0,67.5,24.566666666666666,20.488999999999997
339,34.9,21.5,0.0,62.0,24.0,20.22,34.82857142857143,21.642857142857142,0.0,68.14285714285714,23.714285714285715,20.352857142857143,34.836666666666666,21.896666666666665,0.0,66.63333333333334,24.166666666666668,20.482000000000003
340,34.8,21.4,0.0,67.0,20.0,19.97,34.74285714285714,21.54285714285714,0.0,66.14285714285714,22.714285714285715,20.458571428571428,34.84,21.80666666666667,0.0,65.4,23.666666666666668,20.47833333333333
341,34.8,20.9,0.0,66.0,22.0,20.49,34.714285714285715,21.38571428571429,0.0,63.0,21.428571428571427,20.478571428571428,34.833333333333336,21.736666666666665,0.0,64.16666666666667,23.166666666666668,20.479333333333333
342,34.6,21.6,0.0,60.0,20.0,20.77,34.68571428571429,21.285714285714285,0.0,59.142857142857146,20.571428571428573,20.415714285714284,34.84,21.62333333333333,0.0,62.93333333333333,22.7,20.487666666666666
343,34.4,21.0,0.0,58.0,21.0,20.77,34.65714285714286,21.32857142857143,0.0,57.714285714285715,20.0,20.44142857142857,34.85,21.543333333333333,0.0,61.766666666666666,22.2,20.483666666666668
344,34.5,21.2,0.0,53.0,19.0,20.12,34.67142857142857,21.41428571428571,0.0,57.57142857142857,20.428571428571427,20.439999999999998,34.843333333333334,21.480000000000004,0.0,60.43333333333333,21.733333333333334,20.476
345,34.8,21.4,0.0,48.0,18.0,20.57,34.65714285714286,21.528571428571432,0.0,57.857142857142854,20.571428571428573,20.31142857142857,34.836666666666666,21.40666666666667,0.0,59.0,21.266666666666666,20.497666666666667
346,34.7,21.8,0.0,52.0,20.0,20.4,34.68571428571429,21.485714285714284,0.0,56.714285714285715,20.428571428571427,20.27285714285714,34.83,21.316666666666666,0.0,57.666666666666664,20.833333333333332,20.529333333333334
347,34.9,22.0,0.0,66.0,23.0,19.96,34.77142857142857,21.41428571428571,0.0,55.42857142857143,19.857142857142858,20.259999999999998,34.833333333333336,21.220000000000002,0.0,56.266666666666666,20.333333333333332,20.560333333333336
348,34.7,21.7,0.0,68.0,23.0,19.59,34.871428571428574,21.342857142857145,0.0,55.0,19.714285714285715,20.37142857142857,34.830000000000005,21.11,0.0,54.7,19.8,20.586333333333336
349,34.8,21.3,0.0,52.0,19.0,20.5,34.9,21.17142857142857,0.0,54.57142857142857,19.714285714285715,20.425714285714285,34.82666666666667,21.053333333333335,0.0,53.4,19.333333333333332,20.61
350,35.0,20.5,0.0,49.0,17.0,20.68,34.957142857142856,20.97142857142857,0.0,54.57142857142857,19.285714285714285,20.475714285714286,34.833333333333336,21.003333333333334,0.0,52.0,19.0,20.627333333333336
351,35.2,20.7,0.0,50.0,18.0,20.9,34.92857142857143,20.771428571428572,0.0,50.714285714285715,18.285714285714285,20.594285714285714,34.830000000000005,20.976666666666667,0.0,50.733333333333334,18.6,20.662333333333333
352,35.0,20.2,0.0,45.0,18.0,20.95,34.92857142857143,20.642857142857142,0.0,47.0,17.285714285714285,20.764285714285712,34.843333333333334,20.96,0.0,49.61666666666667,18.133333333333333,20.706500000000002
353,35.1,20.4,0.0,52.0,17.0,20.75,34.957142857142856,20.52857142857143,0.0,45.285714285714285,16.857142857142858,20.807142857142853,34.84827586206896,20.913793103448278,0.0,48.741379310344826,17.79310344827586,20.731551724137933
354,34.7,20.6,0.0,39.0,16.0,20.79,34.957142857142856,20.542857142857144,0.0,44.42857142857143,16.571428571428573,20.84857142857143,34.84285714285714,20.871428571428574,0.0,47.80357142857143,17.571428571428573,20.721607142857145
355,34.7,20.8,0.0,42.0,16.0,20.78,34.9,20.485714285714288,0.0,42.857142857142854,16.0,20.854285714285712,34.840740740740735,20.84814814814815,0.0,47.27777777777778,17.333333333333332,20.740185185185187
356,35.0,20.5,0.0,40.0,16.0,20.8,34.871428571428574,20.5,0.0,41.714285714285715,15.428571428571429,20.890000000000004,34.842307692307685,20.826923076923077,0.0,46.51923076923077,17.23076923076923,20.769807692307698
357,35.0,20.6,0.0,43.0,15.0,20.97,34.785714285714285,20.45714285714286,0.0,39.57142857142857,15.285714285714286,20.947142857142858,34.843999999999994,20.824,0.0,45.74,17.04,20.781000000000002
358,34.8,20.3,0.0,39.0,14.0,20.94,34.82857142857143,20.414285714285715,0.0,39.142857142857146,15.0,21.004285714285714,34.854166666666664,20.791666666666668,0.0,45.145833333333336,16.916666666666668,20.781458333333337
359,34.8,20.3,0.0,37.0,14.0,21.2,34.82857142857143,20.385714285714283,0.0,38.0,14.857142857142858,21.06,34.873913043478254,20.782608695652176,0.0,44.58695652173913,16.73913043478261,20.781956521739133
360,34.5,20.1,0.0,37.0,16.0,21.15,34.81428571428572,20.414285714285715,0.0,37.857142857142854,14.571428571428571,21.075714285714287,34.89090909090908,20.763636363636365,0.0,44.20454545454545,16.636363636363637,20.81204545454546
