date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2,doy,p7_mm,p30_mm,dry_day,dry_streak_days,cdd_30_max,heat_day_35C,heat_7_count,heat_30_count,precip_clim_daily_mean_mm,p7_clim_mm,p30_clim_mm,p30_pct_of_normal,p30_anom_pct,p7_pct_of_normal,p7_anom_pct
2025-06-21,32.5,23.5,3.5,91,51,21.64,172,11.399999999999999,64.1,False,0,11.0,False,0,0,2.1580645161290324,17.619354838709675,71.3741935483871,89.80837024189456,-0.10191629756704365,64.70157451115755,-0.3529842548316688
2025-06-22,32.5,23.1,0.1,92,50,20.42,173,10.599999999999998,61.599999999999994,True,2,11.0,False,0,0,1.6935483870967742,17.400000000000002,71.83225806451611,85.75534399018395,-0.1424465600842392,60.919540226383916,-0.3908045976786896
2025-06-23,33.3,23.8,5.6,93,53,19.72,174,11.899999999999999,67.19999999999999,False,0,11.0,False,0,0,2.329032258064516,17.787096774193547,72.07096774193548,93.24142869801696,-0.06758571300595513,66.90243017396811,-0.3309756982040982
2025-06-24,33.2,24.1,0.1,92,54,22.31,175,11.399999999999999,67.3,True,2,11.0,False,0,0,3.6903225806451614,19.138709677419357,72.69677419354838,92.57632232744504,-0.0742367767117938,59.56514410610731,-0.40434855888667665
2025-06-25,32.7,24.8,2.7,88,52,21.41,176,13.699999999999998,70.0,False,0,11.0,False,0,0,2.9451612903225803,17.503225806451614,73.04516129032257,95.83112524157802,-0.04168874757052962,78.27128639434866,-0.2172871359993811
2025-06-26,29.3,23.5,5.8,96,65,11.91,177,18.9,75.5,False,0,11.0,False,0,0,3.9129032258064513,19.41935483870968,75.90967741935484,99.4603093646595,-0.005396906340231429,97.32558139033704,-0.026744186045134625
2025-06-27,28.7,23.2,4.3,96,68,13.59,178,22.099999999999998,79.7,False,0,11.0,False,0,0,1.364516129032258,18.093548387096774,75.19677419354838,105.98858907670817,0.059885890780380036,122.1429844824631,0.22142984487989945
2025-06-28,31.9,23.8,0.0,91,54,21.02,179,18.599999999999998,78.8,True,2,11.0,False,0,0,3.687096774193548,19.62258064516129,76.94516129032256,102.41059824626895,0.02410598247568578,94.78875554341862,-0.05211244451485211
2025-06-29,33.6,24.8,0.7,83,50,23.67,180,19.2,79.4,True,3,11.0,False,0,0,3.3774193548387097,21.306451612903228,78.19354838709675,101.54290428913046,0.015429042904093438,90.11355033642161,-0.09886449658884977
2025-06-30,33.0,25.2,1.0,84,51,20.6,181,14.599999999999998,80.4,False,0,11.0,False,0,0,3.4935483870967743,22.470967741935482,79.46451612903226,101.1772347149726,0.011772347162310267,64.97272465975573,-0.35027275335794084
2025-07-01,31.4,24.4,0.7,86,53,17.64,182,15.199999999999998,80.5,True,2,11.0,False,0,0,4.767741935483871,23.548387096774192,82.70322580645161,97.33598564512933,-0.02664014353661524,64.54794520273836,-0.3545205479301506
2025-07-02,32.4,24.2,5.0,89,50,20.89,183,17.5,85.4,False,0,4.0,False,0,0,4.538709677419354,25.141935483870967,85.1032258064516,100.34872261272429,0.003487226138993382,69.6048242209934,-0.3039517577502919
2025-07-03,31.3,24.8,3.2,86,55,16.16,184,14.899999999999999,87.39999999999999,False,0,4.0,False,0,0,3.196774193548387,24.4258064516129,84.96451612903226,102.86647177068646,0.028664717718634346,61.00105652153852,-0.3899894347436745
2025-07-04,27.3,23.0,8.0,96,75,10.7,185,18.599999999999998,94.80000000000001,False,0,4.0,False,0,0,4.45483870967742,27.516129032258064,84.99677419354839,111.53364453927756,0.1153364454045409,67.59671746530421,-0.3240328253106155
2025-07-05,28.9,22.9,18.0,96,65,13.85,186,36.599999999999994,112.1,False,0,4.0,False,0,0,2.574193548387097,26.403225806451612,83.79677419354839,133.77603264266577,0.33776032643859155,138.61942577361367,0.3861942577740108
2025-07-06,28.7,23.0,6.2,95,67,17.31,187,42.1,113.19999999999999,False,0,4.0,False,0,0,2.541935483870968,25.567741935483873,83.46774193548389,135.62125603702248,0.3562125603822054,164.66061064205843,0.6466061064596961
2025-07-07,29.6,22.6,12.2,97,62,15.4,188,53.3,124.5,False,0,4.0,False,0,0,3.429032258064516,25.503225806451614,84.08387096774194,148.06644671043117,0.4806644671162046,208.99316973630303,1.0899316974022413
2025-07-08,30.7,22.9,17.2,97,61,16.29,189,69.8,141.2,False,0,4.0,False,0,0,4.119354838709677,24.854838709677416,86.48709677419356,163.2613479523102,0.6326134795346641,280.83062945008993,1.8083062945411326
2025-07-09,27.4,22.4,17.5,99,73,8.07,190,82.3,158.1,False,0,4.0,False,0,0,5.080645161290323,25.396774193548392,89.04838709677419,177.54392320032463,0.7754392320144761,324.0569033277711,2.240569033317086
2025-07-10,30.1,22.5,1.5,98,59,19.9,191,80.6,151.2,False,0,4.0,False,0,0,7.838709677419355,30.038709677419355,93.7709677419355,161.243936838213,0.6124393683927942,268.3204467264627,1.6832044672979172
2025-07-11,31.0,23.4,0.0,94,57,21.25,192,72.6,136.2,True,2,4.0,False,0,0,3.5903225806451613,29.174193548387098,94.86774193548388,143.5682954182561,0.4356829541931018,248.85006633379655,1.4885006633722426
2025-07-12,29.0,23.1,9.8,96,68,12.34,193,64.39999999999999,145.29999999999998,False,0,4.0,False,0,0,3.4516129032258065,30.05161290322581,96.79354838709678,150.11331066964823,0.5011331067068133,214.29798195937818,1.142979819627058
2025-07-13,28.2,22.3,12.9,96,68,16.95,194,71.1,150.0,False,0,4.0,False,0,0,3.438709677419354,30.948387096774194,98.63225806451614,152.0800627928066,0.5208006279382047,229.73733582747354,1.2973733583070473
2025-07-14,29.5,22.1,0.9,96,59,19.83,195,59.8,144.8,True,2,4.0,False,0,0,3.148387096774193,30.66774193548387,100.28387096774193,144.39011837220917,0.44390118373206366,194.99316292621774,0.9499316292947849
2025-07-15,30.6,22.8,7.4,98,57,18.37,196,50.0,151.29999999999998,False,0,4.0,False,0,0,5.638709677419355,32.18709677419355,104.00967741935484,145.46723319650482,0.4546723319746625,155.34175184925277,0.553417518523596
2025-07-16,30.8,23.0,0.8,98,64,21.95,197,33.300000000000004,147.8,True,2,4.0,False,0,0,4.112903225806452,31.21935483870968,106.18064516129031,139.19674322386834,0.3919674322481011,106.66460012057595,0.06664600123779087
2025-07-17,29.8,23.6,0.1,89,58,18.91,198,31.900000000000002,147.29999999999998,True,3,4.0,False,0,0,7.203225806451612,30.583870967741934,111.04516129032257,132.64873344059026,0.32648733441490785,104.30334352575319,0.04303343529022897
2025-07-18,30.0,23.1,1.2,89,60,19.89,199,33.1,148.10000000000002,False,0,4.0,False,0,0,5.164516129032258,32.15806451612903,111.62903225806451,132.67157925036477,0.32671579251260585,102.92908014525952,0.02929080148369153
2025-07-19,31.2,23.0,0.0,93,56,22.77,200,23.3,147.5,True,2,3.0,False,0,0,3.816129032258064,32.522580645161284,113.44838709677418,130.01507008899017,0.30015070089871637,71.64253124159801,-0.2835746875532722
2025-07-20,29.8,24.9,2.7,86,60,17.47,201,13.100000000000001,149.1,False,0,3.0,False,0,0,5.245161290322581,34.329032258064515,116.00322580645161,128.5309084830832,0.28530908483945255,38.160120277031616,-0.6183987972005541
2025-07-21,30.0,24.0,9.3,92,64,19.35,202,21.5,154.9,False,0,3.0,False,0,0,7.387096774193548,38.567741935483866,121.23225806451613,127.77127348093211,0.27771273481756986,55.746068917925626,-0.44253931079481534
2025-07-22,30.2,23.5,5.4,94,62,19.77,203,19.5,160.2,False,0,3.0,False,0,0,5.509677419354839,38.438709677419354,125.0483870967742,128.11040887295974,0.28110408873759446,50.73011077410824,-0.4926988922329023
2025-07-23,28.7,22.3,10.3,98,66,18.1,204,29.0,164.9,False,0,3.0,False,0,0,6.896774193548388,41.222580645161294,129.61612903225807,127.2218212578224,0.2722182125859389,70.34979262682461,-0.29650207370749554
2025-07-24,28.9,23.0,2.8,89,64,17.94,205,31.700000000000003,167.60000000000002,False,0,3.0,False,0,0,6.164516129032258,40.18387096774194,132.09032258064516,126.88287584157143,0.2688287584232849,78.8873725596488,-0.21112627437862655
2025-07-25,29.5,22.9,0.8,91,61,19.99,206,31.3,165.7,True,2,3.0,False,0,0,6.62258064516129,41.64193548387097,135.76774193548388,122.04666413139529,0.22046664132131838,75.1646138335037,-0.24835386164094897
2025-07-26,30.7,23.1,2.4,88,56,19.53,207,33.7,162.3,False,0,3.0,False,0,0,5.474193548387096,43.300000000000004,137.3290322580645,118.1833129748042,0.18183312975532373,77.82909930536192,-0.22170900692328618
2025-07-27,29.3,22.2,29.8,97,61,17.06,208,60.8,187.8,False,0,3.0,False,0,0,4.77741935483871,42.832258064516125,140.74193548387095,133.4357093733357,0.33435709374046213,141.9490887148664,0.4194908871720108
2025-07-28,31.0,22.3,1.5,98,57,22.03,209,53.0,189.3,False,0,3.0,False,0,0,5.658064516129032,41.103225806451604,142.71290322580646,132.64392757756113,0.32643927578261805,128.94365091508618,0.2894365091751906
2025-07-29,31.1,23.4,0.6,93,59,21.54,210,48.199999999999996,189.20000000000002,True,2,3.0,False,0,0,4.948387096774193,40.541935483870965,144.28387096774193,131.13038812286152,0.31130388123554603,118.88924251775497,0.1888924252022154
2025-07-30,31.6,24.1,0.1,90,56,22.22,211,38.0,188.3,True,3,3.0,False,0,0,4.574193548387097,38.21935483870968,145.3645161290322,129.53642677939433,0.2953642678008224,99.4260634680265,-0.005739365293570276
2025-07-31,29.9,24.3,3.9,89,62,14.87,212,39.099999999999994,191.5,False,0,3.0,False,0,0,9.603225806451611,41.65806451612903,150.19999999999996,127.49667110434429,0.27496671105010045,93.85937741760134,-0.06140622579998183
2025-08-01,27.6,23.1,10.9,95,75,10.31,213,49.2,197.4,False,0,3.0,False,0,0,5.048387096774194,40.08387096774193,150.70967741935482,130.980308218309,0.3098030821897254,122.74263640447047,0.22742636406965241
2025-08-02,30.0,23.0,0.1,96,62,19.23,214,46.9,194.3,True,2,3.0,False,0,0,4.590322580645162,39.2,152.1032258064516,127.74219545216323,0.2774219545282068,119.64285713980503,0.19642857142356038
2025-08-03,31.8,24.0,15.9,89,55,16.56,215,33.0,202.20000000000002,False,0,3.0,False,0,0,3.2580645161290325,37.68064516129032,150.90645161290323,133.9902952044305,0.33990295205093174,87.57811830946416,-0.12421881687881962
2025-08-04,26.2,22.7,17.5,98,78,7.49,216,49.0,201.70000000000002,False,0,3.0,False,0,0,5.603225806451612,37.6258064516129,153.93548387096774,131.028918691521,0.3102891869217061,130.2297668003797,0.3022976680303745
